family,source_context,target_context,transfer_id,metric,n_labels,D_cross,D_within_source,D_within_target,D_adj,ci_lower_90,ci_upper_90,stable_inversion,same_context_floor,same_context_floor_ci_lower_90,same_context_floor_ci_upper_90,minimum_strict_support,measurement_resampling,target_outcomes_used_for_fit_or_tuning
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,systema_centroid_accuracy,,0.1250285251824951,0.072861108054241,0.0821368744115524,0.047866801474634,0.0281867869850702,0.0713567459007373,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,absolute_effect_rank_agreement,,0.4053132956089537,0.3061217192304942,0.3094948628096021,0.0987216396695988,0.057641421726382,0.1396959701065579,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,delta_cosine,,0.3622330866051634,0.2346790149943979,0.2225106677155593,0.1342690409783308,0.0956509690338268,0.1767530215261388,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,systema_centroid_accuracy,,0.0931609007366087,0.0700159717752508,0.0689122505900021,0.0242994976042337,0.0152321122076807,0.0346496638775656,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,absolute_effect_rank_agreement,,0.4789703239059462,0.3295305870413166,0.3577491654744873,0.1363035563625692,0.0780024577234877,0.1834589706907302,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,delta_cosine,,0.3994128700341146,0.2525537092060697,0.2603328320066517,0.1439789534499835,0.1047824731301126,0.1843852023036572,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,systema_centroid_accuracy,,0.1211847602802538,0.0775454556570436,0.0749214384407517,0.0451525897802721,0.0268559022046146,0.0673047118594328,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,absolute_effect_rank_agreement,,0.4368611383887979,0.3249972722313147,0.3426113838879795,0.1040321058374249,0.0508624295326422,0.1536824877250409,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,delta_cosine,,0.3579188943444263,0.2495047584409286,0.2496223555798023,0.1091579287143117,0.0691016548463356,0.1517744135297326,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,systema_centroid_accuracy,,0.107715302782324,0.0772989028308176,0.0686330848032975,0.0351623931623931,0.0172474540825604,0.057935533733406,,,,,8,full_size_nonparametric,0.0
source_only_mlp,frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,absolute_effect_rank_agreement,,0.4388647330687263,0.2966161291091563,0.3399556604448258,0.1224546279410713,0.0763413609382822,0.1684398019023099,,,,,8,full_size_nonparametric,0.0
