aggregation_level,split_seed,environment_id,predictor,method,budget,n_selected,realized_fidelity,false_trust_rate,reliable_perturbation_recovery,high_effect_fidelity_fraction,budget_specific_retraining,realized_fidelity_ci_lower,realized_fidelity_ci_upper,false_trust_rate_ci_lower,false_trust_rate_ci_upper,environment_count,uncertainty
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,slim_string,raw_normalized_uq,0.2,7,0.1336369089429562,0.8571428571428572,0.14285714285714285,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,slim_string,raw_normalized_uq,0.5,17,0.15329984647104833,0.7647058823529411,0.23529411764705882,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,slim_string,raw_normalized_uq,0.8,27,0.11789696190660448,0.7407407407407407,0.25925925925925924,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,slim_string,u_only_rf,0.2,7,-0.04283247384773081,0.8571428571428572,0.14285714285714285,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,slim_string,u_only_rf,0.5,17,0.054738883950381956,0.7647058823529411,0.23529411764705882,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,slim_string,u_only_rf,0.8,27,0.0835983721296083,0.7777777777777778,0.2222222222222222,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,slim_string,ptl_rf,0.2,7,0.05218029945065561,0.8571428571428572,0.14285714285714285,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,slim_string,ptl_rf,0.5,17,0.08766590501263316,0.7647058823529411,0.23529411764705882,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,slim_string,ptl_rf,0.8,27,0.10189118832896404,0.7777777777777778,0.2222222222222222,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.2,7,0.13689328479427498,0.5714285714285714,0.42857142857142855,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.5,17,0.16516104648921615,0.6470588235294117,0.35294117647058826,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.8,27,0.14630319419865212,0.7037037037037037,0.2962962962962963,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,strong_linear,u_only_rf,0.2,7,0.2361917710251763,0.5714285714285714,0.42857142857142855,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,strong_linear,u_only_rf,0.5,17,0.13823005212039874,0.7647058823529411,0.23529411764705882,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,strong_linear,u_only_rf,0.8,27,0.14771237303608953,0.7407407407407407,0.25925925925925924,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,strong_linear,ptl_rf,0.2,7,0.11222473570569036,0.7142857142857143,0.2857142857142857,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,strong_linear,ptl_rf,0.5,17,0.13199022482318745,0.6470588235294117,0.35294117647058826,0.0,0,,,,,,
environment_predictor,20260907,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,strong_linear,ptl_rf,0.8,27,0.14586524830055425,0.7037037037037037,0.2962962962962963,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,raw_normalized_uq,0.2,4,0.396848473146832,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,raw_normalized_uq,0.5,10,0.41925937029011284,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,raw_normalized_uq,0.8,16,0.4284142794398864,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,u_only_rf,0.2,4,0.396848473146832,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,u_only_rf,0.5,10,0.41925937029011284,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,u_only_rf,0.8,16,0.4284142794398864,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,ptl_rf,0.2,4,0.396848473146832,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,ptl_rf,0.5,10,0.41925937029011284,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,ptl_rf,0.8,16,0.4284142794398864,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,raw_normalized_uq,0.2,4,0.4569638579643206,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,raw_normalized_uq,0.5,10,0.4109550232279615,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,raw_normalized_uq,0.8,16,0.394162169509473,0.125,0.875,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,u_only_rf,0.2,4,0.40094753048961684,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,u_only_rf,0.5,10,0.4000058625891334,0.09999999999999998,0.9,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,u_only_rf,0.8,16,0.3750566753016251,0.1875,0.8125,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,ptl_rf,0.2,4,0.42911395019123777,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,ptl_rf,0.5,10,0.42484497736819915,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,ptl_rf,0.8,16,0.394162169509473,0.125,0.875,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.2,4,0.3679403173219541,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.5,10,0.4353587719357058,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.8,16,0.4820617487937433,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,u_only_rf,0.2,4,0.37465669456231043,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,u_only_rf,0.5,10,0.45071292201149826,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,u_only_rf,0.8,16,0.4854917127639151,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,ptl_rf,0.2,4,0.47111592744005326,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,ptl_rf,0.5,10,0.46431448599744995,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,ptl_rf,0.8,16,0.4660111936241569,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,raw_normalized_uq,0.2,8,0.49925330511855437,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,raw_normalized_uq,0.5,19,0.5045069570071776,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,raw_normalized_uq,0.8,31,0.5034218387392876,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,u_only_rf,0.2,8,0.49925330511855437,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,u_only_rf,0.5,19,0.5045069570071776,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,u_only_rf,0.8,31,0.5034218387392876,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,ptl_rf,0.2,8,0.49925330511855437,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,ptl_rf,0.5,19,0.5045069570071776,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,mean_matching,ptl_rf,0.8,31,0.5034218387392876,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,raw_normalized_uq,0.2,8,0.46338877931086764,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,raw_normalized_uq,0.5,19,0.4239642459902837,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,raw_normalized_uq,0.8,31,0.398321190551442,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,u_only_rf,0.2,8,0.46542970646497817,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,u_only_rf,0.5,19,0.40631303481629,0.052631578947368474,0.9473684210526315,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,u_only_rf,0.8,31,0.3931677514477252,0.032258064516129004,0.967741935483871,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,ptl_rf,0.2,8,0.4654297064649783,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,ptl_rf,0.5,19,0.42145518487180766,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,slim_string,ptl_rf,0.8,31,0.3906135973895196,0.032258064516129004,0.967741935483871,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.2,8,0.5082348703417245,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.5,19,0.5021260953921132,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.8,31,0.48673241443144977,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,u_only_rf,0.2,8,0.5061465157962172,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,u_only_rf,0.5,19,0.5014601073415228,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,u_only_rf,0.8,31,0.48702190576943516,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,ptl_rf,0.2,8,0.5128396253126013,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,ptl_rf,0.5,19,0.5017091532509095,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,strong_linear,ptl_rf,0.8,31,0.48491523181235074,0.0,1.0,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,mean_matching,raw_normalized_uq,0.2,8,0.3681771009688988,0.125,0.875,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,mean_matching,raw_normalized_uq,0.5,19,0.35878500889982456,0.21052631578947367,0.7894736842105263,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,mean_matching,raw_normalized_uq,0.8,31,0.3406090275311897,0.25806451612903225,0.7419354838709677,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,mean_matching,u_only_rf,0.2,8,0.3681771009688988,0.125,0.875,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,mean_matching,u_only_rf,0.5,19,0.35878500889982456,0.21052631578947367,0.7894736842105263,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,mean_matching,u_only_rf,0.8,31,0.3406090275311897,0.25806451612903225,0.7419354838709677,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,mean_matching,ptl_rf,0.2,8,0.3681771009688988,0.125,0.875,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,mean_matching,ptl_rf,0.5,19,0.35878500889982456,0.21052631578947367,0.7894736842105263,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,mean_matching,ptl_rf,0.8,31,0.3406090275311897,0.25806451612903225,0.7419354838709677,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,slim_string,raw_normalized_uq,0.2,8,0.24985595703783714,0.5,0.5,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,slim_string,raw_normalized_uq,0.5,19,0.22239124988025616,0.5789473684210527,0.42105263157894735,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,slim_string,raw_normalized_uq,0.8,31,0.20816670787578972,0.6129032258064516,0.3870967741935484,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,slim_string,u_only_rf,0.2,8,0.21069700706178374,0.625,0.375,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,slim_string,u_only_rf,0.5,19,0.16440339326011189,0.736842105263158,0.2631578947368421,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,slim_string,u_only_rf,0.8,31,0.16360715979824136,0.7741935483870968,0.22580645161290322,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,slim_string,ptl_rf,0.2,8,0.2609645352483987,0.5,0.5,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,slim_string,ptl_rf,0.5,19,0.1699373343254592,0.7894736842105263,0.21052631578947367,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,slim_string,ptl_rf,0.8,31,0.19682999889953778,0.6451612903225806,0.3548387096774194,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.2,8,0.31614268731496753,0.375,0.625,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.5,19,0.31434990478972824,0.3157894736842105,0.6842105263157895,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,strong_linear,raw_normalized_uq,0.8,31,0.2995321867630516,0.3870967741935484,0.6129032258064516,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,strong_linear,u_only_rf,0.2,8,0.2767454680465652,0.375,0.625,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,strong_linear,u_only_rf,0.5,19,0.26984198084853017,0.5263157894736843,0.47368421052631576,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,strong_linear,u_only_rf,0.8,31,0.29341432758081853,0.4516129032258065,0.5483870967741935,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,strong_linear,ptl_rf,0.2,8,0.3342127825645259,0.25,0.75,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,strong_linear,ptl_rf,0.5,19,0.3112529090528906,0.3157894736842105,0.6842105263157895,0.0,0,,,,,,
environment_predictor,20260907,env__v~xucao2023__v~hek293__v~rna__v~baseline,strong_linear,ptl_rf,0.8,31,0.30392166883892535,0.3548387096774194,0.6451612903225806,0.0,0,,,,,,
environment_macro,20260907,environment_macro,macro,ptl_rf,0.2,8,0.3363576446275735,0.3007440476190476,0.6992559523809524,0.03333333333333333,0,0.24297361379120822,0.42386689528700394,0.14345238095238094,0.4886904761904762,8.0,2000 environment-cluster bootstrap replicates
environment_macro,20260907,environment_macro,macro,ptl_rf,0.5,20,0.32504545004805074,0.36998387512899894,0.630016124871001,0.05034722222222222,0,0.23503433457927753,0.4171938903549959,0.17479166666666668,0.5489593814499482,8.0,2000 environment-cluster bootstrap replicates
environment_macro,20260907,environment_macro,macro,ptl_rf,0.8,33,0.32533117918808263,0.387538963177404,0.6124610368225959,0.060897435897435896,0,0.22749525297477505,0.4335997498773308,0.20534241883788254,0.583906436678614,8.0,2000 environment-cluster bootstrap replicates
environment_macro,20260907,environment_macro,macro,raw_normalized_uq,0.2,8,0.3454241297454678,0.3125,0.6875,0.06250000000000001,0,0.2517440531736297,0.44421426265545894,0.14989583333333334,0.5,8.0,2000 environment-cluster bootstrap replicates
environment_macro,20260907,environment_macro,macro,raw_normalized_uq,0.5,20,0.3433048960888242,0.3474619453044375,0.6525380546955625,0.07118055555555557,0,0.2458041808925926,0.4521425740754875,0.1650109649122807,0.5271139060887513,8.0,2000 environment-cluster bootstrap replicates
environment_macro,20260907,environment_macro,macro,raw_normalized_uq,0.8,33,0.328172011561513,0.3845982484759366,0.6154017515240634,0.06303418803418803,0,0.22664419134077002,0.44776392423112227,0.19090144470100787,0.5786390817901234,8.0,2000 environment-cluster bootstrap replicates
environment_macro,20260907,environment_macro,macro,u_only_rf,0.2,8,0.3480165939520882,0.30104166666666665,0.6989583333333332,0.06666666666666667,0,0.24706261873129054,0.45709774216998966,0.12916666666666665,0.48020833333333335,8.0,2000 environment-cluster bootstrap replicates
environment_macro,20260907,environment_macro,macro,u_only_rf,0.5,20,0.33124952411039954,0.3808105435156519,0.6191894564843481,0.07118055555555557,0,0.23146805543730592,0.44495774803087346,0.1897637061403509,0.5816486068111455,8.0,2000 environment-cluster bootstrap replicates
environment_macro,20260907,environment_macro,macro,u_only_rf,0.8,33,0.3255638700299376,0.4009881042643139,0.5990118957356861,0.06623931623931624,0,0.2210401576573542,0.45082535843727145,0.20460780259167352,0.5915532594086022,8.0,2000 environment-cluster bootstrap replicates
