aggregation_level,scenario,heldout_environment_id,heldout_predictor,environment_id,environment_key,predictor,method,n,aurc,optimal_aurc,excess_aurc,brier,mean_continuous_risk,risk_at_50,risk_at_80,ftr_at_50,ftr_at_80,log_loss,auroc,auprc
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,u_only_rf,60.0,0.5186768018693254,0.4082545912481034,0.11042221062122198,0.16046185196973856,0.5429724515573561,0.4972426915138514,0.5193794748947432,0.09999999999999998,0.0625,0.5097435184066575,0.3370535714285714,0.8948654258609217
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,u_only_rf,114.0,0.5117883449831605,0.47955939323123536,0.03222895175192514,0.07633877008157626,0.5379503317239948,0.4996245441036038,0.5263012927058803,0.0,0.0,0.250675865359343,0.911504424778761,0.9991912644757388
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,u_p_rf,150.0,0.7888814382707068,0.7384547946655021,0.05042664360520466,0.17123603943797464,0.8490473596482163,0.7767942148615525,0.8218021116822248,0.42666666666666664,0.5833333333333333,0.511173996799766,0.8194,0.6135217325799099
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,u_p_rf,150.0,0.7334143979543586,0.6598725530921195,0.07354184486223914,0.1860014971335306,0.7888860225243175,0.7203424882951415,0.7548492244102111,0.29333333333333333,0.4083333333333333,0.5506880146182213,0.7854474292830458,0.7255965913002599
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,u_p_rf,150.0,0.6417620760106755,0.5572860846641202,0.08447599134655526,0.1972375649030195,0.7211698056434744,0.6342361191272827,0.6879787858422991,0.17333333333333334,0.29166666666666663,0.6062168553875279,0.7535370684776457,0.7980588425503408
environment_predictor_test,in_domain,,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,u_p_rf,144.0,0.2637567650365452,0.15396036889134213,0.10979639614520309,0.1398376182216473,0.3819881561267653,0.2685356109499967,0.35370441219884496,0.09722222222222221,0.13793103448275867,0.44756652961531074,0.6070460704607046,0.8997036484973431
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,u_p_rf,279.0,0.673434531952007,0.5452544987238894,0.12818003322811755,0.22763095691201216,0.7693404845219682,0.7135477377400604,0.7385571125379524,0.4357142857142857,0.4732142857142857,0.6430611411457549,0.6592764857881136,0.6454137027863567
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,u_p_rf,99.0,0.8193584958435088,0.6756011572799809,0.1437573385635279,0.17981975911318523,0.8694694798346718,0.8368340937870639,0.8568651680730868,0.62,0.6625,0.5378734980269045,0.7208249496981892,0.5074391288163551
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,u_p_rf,60.0,0.5189107450114889,0.4082545912481034,0.1106561537633855,0.2065639707296477,0.5429724515573561,0.49849619743446566,0.5190111838930483,0.09999999999999998,0.0625,0.6038659040691037,0.3147321428571429,0.8933821177428436
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,u_p_rf,114.0,0.5096800605035491,0.47955939323123536,0.030120667272313717,0.04889575445081517,0.5379503317239948,0.5058363313969325,0.5193769838739353,0.0,0.0,0.16992470107934507,0.9823008849557522,0.9998440576341001
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,u_ps_rf,150.0,0.7873397538519713,0.7384547946655021,0.04888495918646918,0.17140704007475893,0.8490473596482163,0.7739844349574623,0.8227384734132603,0.41333333333333333,0.5833333333333333,0.5120017676150832,0.813,0.6159901670449887
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,u_ps_rf,150.0,0.7322650731536147,0.6598725530921195,0.07239252006149521,0.1862460335241215,0.7888860225243175,0.7167629382479317,0.7550153248295868,0.28,0.4083333333333333,0.5507079331489902,0.7847358121330724,0.7279480253591596
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,u_ps_rf,150.0,0.6422752079912428,0.5572860846641202,0.0849891233271226,0.1965176604459054,0.7211698056434744,0.6342361191272826,0.6860966535850963,0.17333333333333334,0.2833333333333333,0.597655273210787,0.755612148651198,0.7961981157597603
environment_predictor_test,in_domain,,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,u_ps_rf,144.0,0.2473995565609798,0.15396036889134213,0.09343918766963769,0.13131454197383668,0.3819881561267653,0.23693153940640466,0.3365763880479054,0.09722222222222221,0.13793103448275867,0.42474356960701876,0.6349206349206349,0.9122654627650872
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,u_ps_rf,279.0,0.680739413930684,0.5452544987238894,0.13548491520679462,0.2305566626735171,0.7693404845219682,0.7204362616484462,0.7418457034304755,0.4571428571428572,0.4821428571428571,0.6514449112234447,0.6456847545219637,0.6289090713515353
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,u_ps_rf,99.0,0.811780767143389,0.6756011572799809,0.13617960986340805,0.1840634550447982,0.8694694798346718,0.8269231906504559,0.8573331292177153,0.6,0.6625,0.5478909636773203,0.7354124748490946,0.5192806667160419
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,u_ps_rf,60.0,0.5196396747775696,0.4082545912481034,0.11138508352946613,0.21216849372288674,0.5429724515573561,0.49849619743446566,0.5211826686677078,0.09999999999999998,0.0625,0.6149448535594958,0.3147321428571429,0.8933821177428436
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,u_ps_rf,114.0,0.5099280235072445,0.47955939323123536,0.030368630276009168,0.048291883520027334,0.5379503317239948,0.5054117532769288,0.5207050080727708,0.0,0.0,0.17164885399165647,0.9734513274336283,0.9997650437276526
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,u_psn_rf,150.0,0.7888515661602243,0.7384547946655021,0.050396771494722215,0.17166957495283622,0.8490473596482163,0.7705901182861642,0.8227384734132601,0.4,0.5833333333333333,0.5121322240322127,0.8108,0.6074564499796713
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,u_psn_rf,150.0,0.732404049916114,0.6598725530921195,0.07253149682399451,0.1874964441230926,0.7888860225243175,0.7167629382479317,0.7555034696788334,0.28,0.4083333333333333,0.5533912550616287,0.7820672478206725,0.7266718448201145
environment_predictor_test,in_domain,,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,u_psn_rf,150.0,0.6404020498861204,0.5572860846641202,0.08311596522200015,0.1948896245732343,0.7211698056434744,0.6342361191272826,0.6860966535850962,0.17333333333333334,0.2833333333333333,0.5940596828858128,0.7601395963025844,0.8045057793900592
environment_predictor_test,in_domain,,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,u_psn_rf,144.0,0.24951815682769324,0.15396036889134213,0.09555778793635111,0.1311104407838812,0.3819881561267653,0.21833712760352683,0.33622726345316284,0.06944444444444442,0.13793103448275867,0.4226474076962425,0.6593108788230738,0.913488230832487
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,u_psn_rf,279.0,0.6852482356962827,0.5452544987238894,0.13999373697239326,0.2327200606495494,0.7693404845219682,0.7258683087435975,0.7437884452606693,0.4642857142857143,0.4866071428571429,0.6566376935502135,0.6333850129198967,0.6138149550286534
environment_predictor_test,in_domain,,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,u_psn_rf,99.0,0.817681829344591,0.6756011572799809,0.14208067206461006,0.18611709965676848,0.8694694798346718,0.8363144334690357,0.8573331292177153,0.64,0.6625,0.5506645721363597,0.7137826961770624,0.4843487321296454
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,u_psn_rf,60.0,0.5194485461372077,0.4082545912481034,0.11119395488910427,0.21247378798042227,0.5429724515573561,0.49849619743446566,0.5222957314801019,0.09999999999999998,0.0625,0.6170782880412394,0.3147321428571429,0.8933821177428436
environment_predictor_test,in_domain,,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,u_psn_rf,114.0,0.5113664078478142,0.47955939323123536,0.03180701461657881,0.049616616031693456,0.5379503317239948,0.5058363313969325,0.5207050080727708,0.0,0.0,0.17436410894404303,0.9734513274336283,0.9997650437276526
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,best_scalar_uq,150.0,0.8651277255682267,0.7384547946655021,0.12667293090272458,0.23664694280078896,0.8490473596482163,0.8637734045589959,0.8324545489988775,0.7866666666666666,0.6916666666666667,0.6814978598152505,0.4498729498729499,0.28624249041161615
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,best_scalar_uq,150.0,0.7572340011147325,0.6598725530921195,0.09736144802261304,0.24408078895463514,0.7888860225243175,0.7621635457715183,0.7710590427627733,0.42666666666666664,0.45833333333333337,0.688765476872224,0.6806445868945868,0.6797670191387777
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,best_scalar_uq,150.0,0.6546599454849795,0.5572860846641202,0.0973738608208593,0.26375209571711633,0.7211698056434744,0.6421443598518677,0.6987342428924054,0.19999999999999996,0.30833333333333335,0.7439228121591648,0.6945859271835504,0.7664025382265438
environment_predictor_test,leave_environment_out,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,best_scalar_uq,144.0,0.36933014112255147,0.15396036889134213,0.21536977223120934,0.23342902233597218,0.3819881561267653,0.32584481681763644,0.379803840546764,0.09722222222222221,0.1293103448275862,1.1337746856755926,0.5818815331010453,0.8716116069821724
environment_predictor_test,leave_environment_out,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,best_scalar_uq,279.0,0.6870706399209006,0.5452544987238894,0.14181614119701114,0.30424869697707946,0.7693404845219682,0.721635564307965,0.7557527011933866,0.4928571428571429,0.5401785714285714,0.8278505172964095,0.6324667852285805,0.5878098367764308
environment_predictor_test,leave_environment_out,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,best_scalar_uq,99.0,0.8518995930529251,0.6756011572799809,0.17629843577294413,0.24141615113068407,0.8694694798346718,0.860474394549577,0.8606104751727083,0.6799999999999999,0.6875,0.9418619839357678,0.6116700201207244,0.3831158925555568
environment_predictor_test,leave_environment_out,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,best_scalar_uq,60.0,0.5146266567252227,0.4082545912481034,0.10637206547711925,0.17430977430736683,0.5429724515573561,0.5282742673923163,0.5189363443109297,0.033333333333333326,0.04166666666666663,0.5574118093387007,0.52046783625731,0.9295584155080502
environment_predictor_test,leave_environment_out,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,best_scalar_uq,114.0,0.5141825251448531,0.47955939323123536,0.03462313191361771,0.08395970113539446,0.5379503317239948,0.4990497300541837,0.5230875181414509,0.0,0.0,0.28070423609360007,,
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,isotonic,150.0,0.8594635316900155,0.7384547946655021,0.12100873702451342,0.23172703245158824,0.8490473596482163,0.8481046701692906,0.82764103405236,0.7333333333333334,0.6833333333333333,0.6491052553259444,0.44236544236544234,0.2705549640884906
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,isotonic,150.0,0.7427557812550938,0.6598725530921195,0.08288322816297433,0.22398758393259602,0.7888860225243175,0.7250356548398477,0.7680820480150942,0.31999999999999995,0.44999999999999996,0.6374611888474216,0.6701388888888888,0.6260605622353566
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,isotonic,150.0,0.6384856559200701,0.5572860846641202,0.0811995712559499,0.22210644106744187,0.7211698056434744,0.6438608586909343,0.6958007324465098,0.19999999999999996,0.30833333333333335,0.6388228589798056,0.7013770986606301,0.7553343740506627
environment_predictor_test,leave_environment_out,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,isotonic,144.0,0.36958651249013635,0.15396036889134213,0.21562614359879423,0.19942432248578626,0.3819881561267653,0.32282607394684404,0.3798038405467641,0.09722222222222221,0.1293103448275862,0.9956081744112244,0.5764614789005034,0.868309863687986
environment_predictor_test,leave_environment_out,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,isotonic,279.0,0.7096015081259934,0.5452544987238894,0.164347009402104,0.3432377331923993,0.7693404845219682,0.7316649374617299,0.7557527011933864,0.5142857142857142,0.5401785714285714,0.9495052559157298,0.614604038079297,0.5244120250183661
environment_predictor_test,leave_environment_out,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,isotonic,99.0,0.8441265222714365,0.6756011572799809,0.16852536499145554,0.20694630369179076,0.8694694798346718,0.8542081775060859,0.8664635991598789,0.7,0.7,0.6028606762520655,0.55658953722334,0.31552669552669554
environment_predictor_test,leave_environment_out,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,isotonic,60.0,0.5088140656288455,0.4082545912481034,0.10055947438074203,0.18226088527172832,0.5429724515573561,0.5127494493894857,0.5176472485854683,0.06666666666666665,0.04166666666666663,0.554916537707232,0.5029239766081872,0.9389442975166727
environment_predictor_test,leave_environment_out,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,isotonic,114.0,0.5119762109215427,0.47955939323123536,0.0324168176903073,0.09102676219228543,0.5379503317239948,0.49997823548429027,0.5222925208236198,0.0,0.0,0.32496776256961146,,
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,platt_logistic,150.0,0.8651277255682267,0.7384547946655021,0.12667293090272458,0.24033752167324407,0.8490473596482163,0.8637734045589959,0.8324545489988775,0.7866666666666666,0.6916666666666667,0.6734129917297248,0.4498729498729499,0.28624249041161615
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,platt_logistic,150.0,0.7572340011147325,0.6598725530921195,0.09736144802261304,0.22398397820998373,0.7888860225243175,0.7621635457715183,0.7710590427627733,0.42666666666666664,0.45833333333333337,0.638439820414985,0.6806445868945868,0.6797670191387777
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,platt_logistic,150.0,0.6546599454849795,0.5572860846641202,0.0973738608208593,0.22487457170788236,0.7211698056434744,0.6421443598518677,0.6987342428924054,0.19999999999999996,0.30833333333333335,0.6412707586257358,0.6945859271835504,0.7664025382265438
environment_predictor_test,leave_environment_out,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,platt_logistic,144.0,0.36933014112255147,0.15396036889134213,0.21536977223120934,0.18056798461950518,0.3819881561267653,0.32584481681763644,0.379803840546764,0.09722222222222221,0.1293103448275862,0.5407366299614442,0.5818815331010453,0.8716116069821724
environment_predictor_test,leave_environment_out,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,platt_logistic,279.0,0.6870706399209006,0.5452544987238894,0.14181614119701114,0.33379451496348456,0.7693404845219682,0.721635564307965,0.7557527011933866,0.4928571428571429,0.5401785714285714,0.9071788089222463,0.6324667852285805,0.5878098367764308
environment_predictor_test,leave_environment_out,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,platt_logistic,99.0,0.8518995930529251,0.6756011572799809,0.17629843577294413,0.21197702872629212,0.8694694798346718,0.860474394549577,0.8606104751727083,0.6799999999999999,0.6875,0.6148922831136042,0.6116700201207244,0.3831158925555568
environment_predictor_test,leave_environment_out,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,platt_logistic,60.0,0.5146266567252227,0.4082545912481034,0.10637206547711925,0.15392395483794807,0.5429724515573561,0.5282742673923163,0.5189363443109297,0.033333333333333326,0.04166666666666663,0.4933578508859618,0.52046783625731,0.9295584155080502
environment_predictor_test,leave_environment_out,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,platt_logistic,114.0,0.5141825251448531,0.47955939323123536,0.03462313191361771,0.1092254744490291,0.5379503317239948,0.4990497300541837,0.5230875181414509,0.0,0.0,0.3934454018475294,,
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,ptl_rf,150.0,0.7807927064925472,0.7384547946655021,0.04233791182704505,0.16873662664908506,0.8490473596482163,0.7696828021738645,0.8223997641642599,0.5333333333333333,0.6833333333333333,0.5075393155075901,0.7848232848232849,0.4967562250507681
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,ptl_rf,150.0,0.7457647229473524,0.6598725530921195,0.08589216985523296,0.21924237070691846,0.7888860225243175,0.745312935806383,0.7554431562416384,0.3866666666666667,0.41666666666666663,0.6187479057891926,0.717948717948718,0.6992064636904152
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,ptl_rf,150.0,0.6462802655777129,0.5572860846641202,0.08899418091359268,0.2609012612043556,0.7211698056434744,0.6389304299087448,0.6853998785796128,0.18666666666666665,0.29166666666666663,0.7390865549902622,0.746085644218072,0.7935921464975276
environment_predictor_test,leave_environment_out,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,ptl_rf,144.0,0.3595408558247466,0.15396036889134213,0.20558048693340447,0.22272944035457046,0.3819881561267653,0.3501803809701791,0.38912304088691113,0.11111111111111116,0.14655172413793105,0.6354176701234905,0.5400696864111498,0.8722807756486493
environment_predictor_test,leave_environment_out,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,,env__v~replogleweissman2022%5Fk562%5Fessential__v~k562__v~rna__v~essential%5Fgene%5Fscreen,replogle_k562_essential,identity_free_shared,ptl_rf,279.0,0.7246717427253878,0.5452544987238894,0.1794172440014984,0.23708693272371184,0.7693404845219682,0.757542249510358,0.7485907083718704,0.5357142857142857,0.5267857142857143,0.6662576045937074,0.5886075949367089,0.5488629828964163
environment_predictor_test,leave_environment_out,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,,env__v~replogleweissman2022%5Frpe1__v~rpe1__v~rna__v~baseline,replogle_rpe1,identity_free_shared,ptl_rf,99.0,0.8426640514688741,0.6756011572799809,0.1670628941888932,0.2645976904913461,0.8694694798346718,0.8570681386276128,0.8565020446442911,0.6599999999999999,0.675,0.7226225998763752,0.5990945674044266,0.35648789539793285
environment_predictor_test,leave_environment_out,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,identity_free_shared,ptl_rf,60.0,0.5277584002994284,0.4082545912481034,0.11950380905132502,0.19052144327443987,0.5429724515573561,0.5476458838370062,0.5333678393913995,0.033333333333333326,0.04166666666666663,0.5708784223522514,0.5497076023391814,0.9280422631942279
environment_predictor_test,leave_environment_out,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,,env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,identity_free_shared,ptl_rf,114.0,0.5141092696851868,0.47955939323123536,0.03454987645395141,0.26247242162761564,0.5379503317239948,0.5022243257235063,0.5225716980248708,0.0,0.0,0.7213494644717874,,
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~co-culture,frangieh_melanoma_coculture,identity_free_shared,raw_normalized_uq,150.0,0.7971680464447951,0.7384547946655021,0.058713251779292985,0.2969663747534517,0.8490473596482163,0.772136736106805,0.8217435782108071,0.56,0.675,0.858426619954809,0.7140217140217141,0.4302111693031896
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~control,frangieh_melanoma_control,identity_free_shared,raw_normalized_uq,150.0,0.7545686401625836,0.6598725530921195,0.09469608707046417,0.23966523076923077,0.7888860225243175,0.7636314947140762,0.772777684264909,0.43999999999999995,0.4666666666666667,0.6821914815253416,0.6731659544159544,0.6766754780359439
environment_predictor_test,leave_environment_out,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,,env__v~frangiehizar2021%5Frna__v~patient-derived%5Fmelanoma__v~rna__v~ifn%CE%B3,frangieh_melanoma_ifng,identity_free_shared,raw_normalized_uq,150.0,0.6351697666298001,0.5572860846641202,0.07788368196567985,0.21208339683991262,0.7211698056434744,0.6374714375396495,0.6948385390844949,0.18666666666666665,0.30833333333333335,1.1713652180611127,0.7359932088285228,0.786019633502288
environment_predictor_test,leave_environment_out,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,,env__v~normanweissman2019%5Ffiltered__v~k562__v~rna__v~baseline,norman_k562,identity_free_shared,raw_normalized_uq,144.0,0.390436726012748,0.15396036889134213,0.23647635712140586,0.5018396805383049,0.3819881561267653,0.39046917419327043,0.398829784881717,0.13888888888888884,0.14655172413793105,3.2833333351819105,0.4909020518776616,0.8444804727036314
