source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget,cell_budget_label,cell_budget_order,n_split_seeds,n_perturbations_mean,cross_disagreement,cross_disagreement_ci_low,cross_disagreement_ci_high,within_disagreement_left,within_disagreement_left_ci_low,within_disagreement_left_ci_high,within_disagreement_right,within_disagreement_right_ci_low,within_disagreement_right_ci_high,measurement_floor,measurement_floor_ci_low,measurement_floor_ci_high,identifiable_divergence,identifiable_divergence_ci_low,identifiable_divergence_ci_high,stable_pair_fraction,stable_pair_fraction_ci_low,stable_pair_fraction_ci_high
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_ifng,systema_centroid_accuracy,1000000000,full,6,30,243.0,0.1660674319543715,0.16473521767381413,0.1674395350516208,0.13551368132264816,0.13328243448126484,0.13790376146126626,0.11436719370442565,0.11254024980145834,0.11616489784131105,0.12494043751353688,0.12343513103747018,0.12645675402498013,0.041126994440834584,0.03928218179192837,0.0430046567034871,0.0,0.0,0.0
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,10,1,30,243.0,0.3024646011177997,0.2993745252751987,0.305353336961081,0.2961636567697174,0.2918377376458185,0.30036124431747324,0.29879604122028364,0.2957969708306409,0.3018957816095863,0.29747984899500046,0.2947484667097462,0.30019552993458704,0.004984752122799265,0.002640801958983782,0.007623796891473663,0.0,0.0,0.0
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,20,2,30,237.0,0.3202418412834633,0.31604531693246557,0.32424193663734524,0.3005292140456268,0.29621677513170747,0.30511770244821085,0.32760018117237605,0.3224538129633603,0.3330187847147727,0.3140646976090015,0.311509720136356,0.3166537044983195,0.006177143674461851,0.0030505494767455784,0.009048517247133427,0.0,0.0,0.0
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,40,3,30,225.0,0.3199021164021164,0.3171656746031746,0.32274232804232794,0.3037513227513227,0.2982203703703703,0.3095944444444445,0.3168650793650793,0.3116453042328041,0.32191541005291,0.310308201058201,0.3061703703703703,0.3144516203703703,0.009593915343915344,0.005391600529100529,0.013745403439153439,0.0,0.0,0.0
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,80,80,4,30,209.0,0.33246380812170284,0.3268807891669734,0.3380578303275672,0.3140151515151516,0.3074421083302662,0.3202961293092872,0.3179057784320942,0.3090382315053367,0.32665393816709604,0.31596046497362285,0.31042184241197396,0.32131429425837316,0.016503343148079986,0.01119337351245246,0.021589528892160464,0.0,0.0,0.0
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,160,160,5,30,186.0,0.33747263392424676,0.33355298847234327,0.3416090768187543,0.3086873970744939,0.3022043010752688,0.3152404339823695,0.3096464206141626,0.3038339629952534,0.3156787755497433,0.3091669088443282,0.3039822725951758,0.31415329845975004,0.02830572507991862,0.02452634892957473,0.031949191126610474,0.0,0.0,0.0
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,absolute_effect_rank_agreement,1000000000,full,6,30,243.0,0.29861742834452376,0.29601292325463857,0.30134719514836467,0.21886506389430363,0.2157533752075662,0.22196303515991622,0.238755324525305,0.23505847953216372,0.24256804562847442,0.22881019420980434,0.22607374918778422,0.2316303876976391,0.06980723413471951,0.06674518085336799,0.07305284816980723,0.0,0.0,0.0
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,10,10,1,30,243.0,0.47002006597966195,0.4646722556655216,0.475015446269655,0.4468614313732158,0.4389059506399574,0.4550147377251754,0.4379927218311056,0.42851466403654953,0.4487705903025768,0.4424270766021608,0.43788309582922386,0.4468129385890328,0.027592989377501157,0.021725645909147596,0.03308191341019624,0.0,0.0,0.0
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,20,20,2,30,237.0,0.4576771794321676,0.45217576700278916,0.46413946101218145,0.40202507807099097,0.3916897899830747,0.4124380795728145,0.4258873870652459,0.41473521418865766,0.43805412524732407,0.4139562325681184,0.40871912918067177,0.4190602874919545,0.04372094686404921,0.035977794464707134,0.051367225678800456,0.0,0.0,0.0
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,40,40,3,30,225.0,0.44675661375661374,0.44183065476190475,0.4523945436507936,0.399281746031746,0.39206706349206344,0.40658657407407406,0.3858095238095238,0.37917374338624343,0.3926697751322752,0.3925456349206348,0.38704943783068785,0.39840155423280404,0.05421097883597882,0.046194179894179885,0.06240889550264549,0.0,0.0,0.0
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_ifng,delta_cosine,80,80,4,30,209.0,0.44375153355416513,0.4352371258127837,0.4523338394062078,0.3559992638940008,0.3490896822475769,0.3629232609495768,0.3296021960495645,0.32227893816709613,0.3363851061219481,0.3428007299717825,0.33638533615507293,0.34899049963194695,0.10095080358238248,0.09170454545454541,0.11062630352104033,0.0,0.0,0.0
