source_environment_id,target_environment_id,transfer_id,unordered_context_pair_id,metric,cell_budget_label,cell_budget_order,current_flattened_null,seed_block_preserving_null,difference_seed_block_minus_current,current_source_null,current_target_null,seed_block_source_null,seed_block_target_null,seed_pairing
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,40,3,-0.007984904430278827,0.01529558961526431,0.023280494045543138,-0.007639449659662567,-0.008330359200895088,0.012275397073645422,0.018315782156883197,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,80,4,-0.007463222825038307,-0.0024936572481145465,0.004969565576923761,-0.007350609267708197,-0.007575836382368417,-0.011754075000868868,0.006766760504639775,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,160,5,-0.006385292565547818,-0.002359851249435235,0.0040254413161125826,-0.006482753826923482,-0.006287831304172153,-0.0003823028533694872,-0.004337399645500983,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,delta_cosine,full,6,-0.00527903514270045,0.0005230598130191509,0.005802094955719601,-0.0048102407629119215,-0.005747829522488979,0.005491259166579778,-0.004445139540541476,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,10,1,-0.009731213529925675,-0.0022190942897855523,0.0075121192401401225,-0.009596077261129654,-0.009866349798721696,0.00023807041323463672,-0.004676258992805741,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,20,2,-0.009092404237529522,0.001985368227157393,0.011077772464686915,-0.009027576539468007,-0.009157231935591037,0.008775588225072106,-0.00480485177075732,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,40,3,-0.008799676900159092,0.02139853334723526,0.03019821024739435,-0.008936303231278142,-0.008663050569040043,0.032172522851284205,0.010624543843186311,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,80,4,-0.007833295582424599,0.003989851596983283,0.011823147179407882,-0.008389582187323608,-0.00727700897752559,-0.000830639835957329,0.008810343029923895,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,160,5,-0.006867261812738695,-0.0009305598999061562,0.0059367019128325395,-0.007466846113314218,-0.006267677512163172,0.0005786675007819745,-0.002439787300594287,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_coculture<->frangieh_melanoma_control,systema_centroid_accuracy,full,6,-0.004540723243494166,-0.0008202133945017889,0.0037205098489923767,-0.00479043851375674,-0.004291007973231592,0.00030758002293817345,-0.0019480068119417512,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,10,1,-0.00626337510701086,-0.003494595627845563,0.002768779479165297,-0.006653076339528108,-0.005873673874493612,-0.0032426232926702214,-0.0037465679630209045,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,20,2,-0.006268840000463405,-0.008921558405449542,-0.0026527184049861367,-0.006506866470841255,-0.006030813530085555,-0.0046988496159593995,-0.013144267194939685,aligned index within sorted A/B 15-seed partitions
frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control<->frangieh_melanoma_ifng,absolute_effect_rank_agreement,40,3,-0.006499763707275064,-0.0009540193931811178,0.005545744314093945,-0.006551057005470151,-0.006448470409079976,0.004135821777360719,-0.0060438605637229545,aligned index within sorted A/B 15-seed partitions
