environment_id,perturbation_label,n_cells_qc,n_guides,n_guides_with_two_or_more_cells,guide_cell_coverage_fraction,status,note
frangieh_melanoma_control,PUF60,55,12,4,0.8545454545454545,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,PYGB,172,41,5,0.7906976744186046,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,RAB27A,163,34,4,0.8159509202453987,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,RB1,197,41,5,0.817258883248731,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,RBP7,164,39,3,0.7804878048780488,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,RNASEH2A,92,25,7,0.8043478260869565,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,RNF213,156,29,4,0.8397435897435898,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,ROMO1,37,9,3,0.8378378378378378,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,RPSA,69,16,2,0.7971014492753623,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,RRS1,39,16,3,0.6666666666666666,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,RTP4,209,42,8,0.8373205741626795,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,RUVBL2,19,7,4,0.8421052631578947,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,S100A6,157,36,4,0.7961783439490446,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,S100B,189,42,5,0.8042328042328042,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SAE1,22,4,2,0.9090909090909091,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SAT1,175,36,8,0.84,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SCARB2,181,43,3,0.7790055248618785,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SDC3,165,35,5,0.8181818181818182,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SDCBP,180,34,6,0.8444444444444444,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SEC11C,181,35,6,0.8397790055248618,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SERPINA3,151,40,5,0.7682119205298014,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SERPINE2,143,31,5,0.8181818181818182,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SERPINF1,181,35,4,0.8287292817679558,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SET,123,18,4,0.8861788617886179,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SGK1,134,29,4,0.8134328358208955,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SHMT2,129,21,4,0.8682170542635659,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
frangieh_melanoma_control,SINHCAF,102,51,3,0.5294117647058824,audit_only_not_primary,guide-stratified split is reported for coverage; primary floors use environment×perturbation splits
