predictor_family,source_environment_id,transfer_id,left_target_environment_id,right_target_environment_id,target_environment_id,metric,d_adj_deterministic_profile,rank_displacement_profile,source_mean_risk,target_mean_risk,source_target_mean_risk_change,profile_surface
rbf_kernel_ridge_source_only,frangieh_melanoma_control,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,systema_centroid_accuracy,0.1275380063258851,0.08672584430160188,0.501734516886032,0.4988946706118423,-0.0028398462741897057,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,0.2912627963133014,0.20130598918477705,0.7046749329919735,0.7177675238216537,0.013092590829680173,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,0.31013842124953234,0.21912729993538074,0.7074538151014778,0.8800817481868141,0.1726279330853363,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,0.09998979695949393,0.0701288984117267,0.501734516886032,0.49826548311396807,-0.003469033772063923,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,0.26735367139407545,0.18440295207971977,0.7046749329919735,0.7046749329919735,0.0,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,0.2610617964153318,0.18423290140461857,0.7074538151014778,0.7074538151014778,0.0,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,0.1275380063258851,0.08672584430160188,0.501734516886032,0.501734516886032,0.0,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,absolute_effect_rank_agreement,0.2606876849301092,0.18161412100806038,0.6620789761439171,0.6950364699725343,0.032957493828617235,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,delta_cosine,0.3141516171819202,0.22018161412100803,0.7004008416628499,0.7878520510810916,0.0874512094182417,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,systema_centroid_accuracy,0.1469577934224399,0.1004149236472469,0.5024657347889671,0.500272081080162,-0.002193653708805088,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,absolute_effect_rank_agreement,0.26337448559670784,0.18634152977587326,0.6620789761439171,0.6620789761439171,0.0,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,delta_cosine,0.30190796857463525,0.21167908036594907,0.7004008416628499,0.7004008416628499,0.0,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,systema_centroid_accuracy,0.09893548277386661,0.0693806754412815,0.5024657347889671,0.5024657347889671,0.0,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,absolute_effect_rank_agreement,0.2606876849301092,0.18161412100806038,0.6620789761439171,0.6857482968629527,0.023669320719035603,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,delta_cosine,0.3141516171819202,0.22018161412100803,0.7004008416628499,0.8561060335698625,0.1557051919070126,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,systema_centroid_accuracy,0.1469577934224399,0.1004149236472469,0.5024657347889671,0.49977893412236846,-0.002686800666598599,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,absolute_effect_rank_agreement,0.23851307689691528,0.16899636091555284,0.6620789761439171,0.6620789761439171,0.0,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,delta_cosine,0.24228820188416147,0.16882631024045167,0.7004008416628499,0.7004008416628499,0.0,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,systema_centroid_accuracy,0.12056592864673672,0.08198143046627895,0.5024657347889671,0.5024657347889671,0.0,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,0.26337448559670784,0.18634152977587326,0.6620789761439171,0.6857482968629527,0.023669320719035603,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,0.30190796857463525,0.21167908036594907,0.7004008416628499,0.8561060335698625,0.1557051919070126,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,0.09893548277386661,0.0693806754412815,0.5024657347889671,0.49977893412236846,-0.002686800666598599,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,0.23851307689691528,0.16899636091555284,0.6620789761439171,0.6950364699725343,0.032957493828617235,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,0.24228820188416147,0.16882631024045167,0.7004008416628499,0.7878520510810916,0.0874512094182417,source_frozen_deterministic_full_depth
rbf_kernel_ridge_source_only,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,0.12056592864673672,0.08198143046627895,0.5024657347889671,0.500272081080162,-0.002193653708805088,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,absolute_effect_rank_agreement,0.3940754344794749,0.26796585382443966,0.6874925626069429,0.7195200068917631,0.03202744428482018,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,delta_cosine,0.35159677583920007,0.24687957011189335,0.8027791971876082,0.8329132926643626,0.030134095476754497,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,systema_centroid_accuracy,0.14988266503418018,0.10126517702275277,0.5039451756623474,0.4998809645274292,-0.0040642111349182275,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,absolute_effect_rank_agreement,0.36003128932421863,0.2490562187531884,0.6874925626069429,0.7016049423886846,0.014112379781741735,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,delta_cosine,0.31336938407645476,0.21790293507465228,0.8027791971876082,0.7899422347730493,-0.012836962414558895,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,systema_centroid_accuracy,0.10206441519572833,0.07106417712478319,0.5039451756623474,0.4998469543924089,-0.004098221269938529,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,absolute_effect_rank_agreement,0.3940754344794749,0.26796585382443966,0.6874925626069429,0.6874925626069429,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,delta_cosine,0.35159677583920007,0.24687957011189335,0.8027791971876082,0.8027791971876082,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,systema_centroid_accuracy,0.14988266503418018,0.10126517702275277,0.5039451756623474,0.5039451756623474,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,absolute_effect_rank_agreement,0.3655069210624766,0.2551440329218107,0.6874925626069429,0.7016049423886846,0.014112379781741735,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,delta_cosine,0.3111927354351597,0.21412781008740608,0.8027791971876082,0.7899422347730493,-0.012836962414558895,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,systema_centroid_accuracy,0.12709587457062205,0.08747406727204705,0.5039451756623474,0.4998469543924089,-0.004098221269938529,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,0.36003128932421863,0.2490562187531884,0.6874925626069429,0.6874925626069429,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,0.31336938407645476,0.21790293507465228,0.8027791971876082,0.8027791971876082,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,0.10206441519572833,0.07106417712478319,0.5039451756623474,0.5039451756623474,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,0.3655069210624766,0.2551440329218107,0.6874925626069429,0.7195200068917631,0.03202744428482018,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,0.3111927354351597,0.21412781008740608,0.8027791971876082,0.8329132926643626,0.030134095476754497,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_coculture,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,0.12709587457062205,0.08747406727204705,0.5039451756623474,0.4998809645274292,-0.0040642111349182275,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,absolute_effect_rank_agreement,0.4249566370778492,0.2906506138829371,0.69266251716666,0.69266251716666,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,delta_cosine,0.3537734244804952,0.24776383362241947,0.686408523370014,0.686408523370014,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,systema_centroid_accuracy,0.14835220895826956,0.10112913648267183,0.5053225861306669,0.5053225861306669,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,absolute_effect_rank_agreement,0.40196578580416964,0.27908716797605687,0.69266251716666,0.6966057709956733,0.003943253829013282,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,delta_cosine,0.3360541441349522,0.23518008366493215,0.686408523370014,0.7617487031434813,0.0753401797734673,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,systema_centroid_accuracy,0.10162228344046526,0.07094514165221237,0.5053225861306669,0.500289086147672,-0.00503349998299496,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,absolute_effect_rank_agreement,0.4249566370778492,0.2906506138829371,0.69266251716666,0.7077403841833548,0.01507786701669478,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,delta_cosine,0.3537734244804952,0.24776383362241947,0.686408523370014,0.8730746961591686,0.18666617278915454,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,systema_centroid_accuracy,0.14835220895826956,0.10112913648267183,0.5053225861306669,0.4998639594599191,-0.005458626670747813,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,absolute_effect_rank_agreement,0.3576505798728021,0.24252627282930314,0.69266251716666,0.6966057709956733,0.003943253829013282,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,delta_cosine,0.3002754820936639,0.20912832023943134,0.686408523370014,0.7617487031434813,0.0753401797734673,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,systema_centroid_accuracy,0.12328673944835561,0.0836309220147604,0.5053225861306669,0.500289086147672,-0.00503349998299496,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,0.40196578580416964,0.27908716797605687,0.69266251716666,0.7077403841833548,0.01507786701669478,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,0.3360541441349522,0.23518008366493215,0.686408523370014,0.8730746961591686,0.18666617278915454,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,0.10162228344046526,0.07094514165221237,0.5053225861306669,0.4998639594599191,-0.005458626670747813,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,0.3576505798728021,0.24252627282930314,0.69266251716666,0.69266251716666,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,0.3002754820936639,0.20912832023943134,0.686408523370014,0.686408523370014,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_control,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,0.12328673944835561,0.0836309220147604,0.5053225861306669,0.5053225861306669,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,absolute_effect_rank_agreement,0.3976464986565997,0.27833894500561174,0.6412040700825999,0.6766386879055323,0.035434617822932335,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,delta_cosine,0.3384348535863687,0.23708465122606537,0.6775920804864104,0.7768374087859538,0.09924532829954336,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,systema_centroid_accuracy,0.1449852055912662,0.09849335101860356,0.5045573580927116,0.5005271570928137,-0.004030200999897926,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,absolute_effect_rank_agreement,0.3832262014080196,0.26674148896371114,0.6412040700825999,0.6412040700825999,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,delta_cosine,0.32068156310580553,0.22409277964833524,0.6775920804864104,0.6775920804864104,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,systema_centroid_accuracy,0.09737101656293576,0.06808829031051254,0.5045573580927116,0.5045573580927116,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,absolute_effect_rank_agreement,0.3976464986565997,0.27833894500561174,0.6412040700825999,0.6655348087082251,0.02433073862562518,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,delta_cosine,0.3384348535863687,0.23708465122606537,0.6775920804864104,0.8421117438212924,0.164519663334882,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_coculture,systema_centroid_accuracy,0.1449852055912662,0.09849335101860356,0.5045573580927116,0.49988096452742925,-0.004676393565282377,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,absolute_effect_rank_agreement,0.3364282556201748,0.2354521647450941,0.6412040700825999,0.6412040700825999,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,delta_cosine,0.2731013842124953,0.18828010747202664,0.6775920804864104,0.6775920804864104,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_control->frangieh_melanoma_ifng,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_ifng,systema_centroid_accuracy,0.11389994218277047,0.07733904703601674,0.5045573580927116,0.5045573580927116,0.0,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,absolute_effect_rank_agreement,0.3832262014080196,0.26674148896371114,0.6412040700825999,0.6655348087082251,0.02433073862562518,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,delta_cosine,0.32068156310580553,0.22409277964833524,0.6775920804864104,0.8421117438212924,0.164519663334882,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_coculture,systema_centroid_accuracy,0.09737101656293576,0.06808829031051254,0.5045573580927116,0.49988096452742925,-0.004676393565282377,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,absolute_effect_rank_agreement,0.3364282556201748,0.2354521647450941,0.6412040700825999,0.6766386879055323,0.035434617822932335,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,delta_cosine,0.2731013842124953,0.18828010747202664,0.6775920804864104,0.7768374087859538,0.09924532829954336,source_frozen_deterministic_full_depth
source_only_latent_mlp,frangieh_melanoma_ifng,frangieh_melanoma_ifng->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_ifng,frangieh_melanoma_control,systema_centroid_accuracy,0.11389994218277047,0.07733904703601674,0.5045573580927116,0.5005271570928137,-0.004030200999897926,source_frozen_deterministic_full_depth
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,absolute_effect_rank_agreement,0.3971023364962759,0.27531204298881073,0.6938150457389634,0.7252418448134372,0.03142679907447388,source_frozen_deterministic_full_depth
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,delta_cosine,0.3522769785396048,0.2497704315886134,0.8088523508208532,0.8416412240104815,0.03278887318962831,source_frozen_deterministic_full_depth
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_control,frangieh_melanoma_control,frangieh_melanoma_coculture,frangieh_melanoma_control,systema_centroid_accuracy,0.14882835084855287,0.10060197938985817,0.5047954290378532,0.4998979695949392,-0.004897459442914032,source_frozen_deterministic_full_depth
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,absolute_effect_rank_agreement,0.35458966772098083,0.24738972213719687,0.6938150457389634,0.7077767673634774,0.013961721624514034,source_frozen_deterministic_full_depth
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,delta_cosine,0.30973029962928955,0.21749481345440938,0.8088523508208532,0.7957653324962375,-0.013087018324615673,source_frozen_deterministic_full_depth
source_only_mlp,frangieh_melanoma_coculture,frangieh_melanoma_coculture->frangieh_melanoma_ifng,frangieh_melanoma_coculture,frangieh_melanoma_ifng,frangieh_melanoma_ifng,systema_centroid_accuracy,0.10196238479066762,0.07148930381253613,0.5047954290378532,0.4999829949324899,-0.004812434105363361,source_frozen_deterministic_full_depth
