source_environment_id,left_target_environment_id,right_target_environment_id,metric,cell_budget_label,model,feature,coefficient,n_labels
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,ridge_source_features,uq_effect_norm_variance,0.006525558634352593,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,ridge_source_features,prediction_norm,0.004375327510215441,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,ridge_source_features,prediction_sparsity,2.0158951002843335e-07,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,10,ridge_source_features,prediction_concentration,-0.008579365317159741,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,source_u_only,uq_cosine_disagreement,0.005205371002256348,237
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,ridge_source_features,uq_mean_gene_variance,0.0020684102892185715,237
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,ridge_source_features,uq_cosine_disagreement,0.005367580654468218,237
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,ridge_source_features,uq_effect_norm_variance,0.007677092404639324,237
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,ridge_source_features,prediction_norm,-0.005275634891130059,237
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,ridge_source_features,prediction_sparsity,-0.0001930802341182564,237
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,20,ridge_source_features,prediction_concentration,-0.009465782740279812,237
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,source_u_only,uq_cosine_disagreement,0.00025606709435229406,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,ridge_source_features,uq_mean_gene_variance,-0.0008346211828428754,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,ridge_source_features,uq_cosine_disagreement,0.0017800610144754086,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,ridge_source_features,uq_effect_norm_variance,-0.0009544264102983695,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,ridge_source_features,prediction_norm,-0.0017935711759593275,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,ridge_source_features,prediction_sparsity,-0.0018657061928939315,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,40,ridge_source_features,prediction_concentration,-0.00039175413911431096,225
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,source_u_only,uq_cosine_disagreement,-0.0012319781883790388,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,ridge_source_features,uq_mean_gene_variance,-0.0030045537791897,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,ridge_source_features,uq_cosine_disagreement,-0.0015965412355393646,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,ridge_source_features,uq_effect_norm_variance,-0.007923149284112167,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,ridge_source_features,prediction_norm,0.007204661584844103,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,ridge_source_features,prediction_sparsity,-0.0005986317322600365,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,80,ridge_source_features,prediction_concentration,0.0101394772216901,209
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,source_u_only,uq_cosine_disagreement,-0.002978586368562996,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,ridge_source_features,uq_mean_gene_variance,0.0012443173073412872,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,ridge_source_features,uq_cosine_disagreement,-0.001782883419631007,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,ridge_source_features,uq_effect_norm_variance,-0.00666356117080888,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,ridge_source_features,prediction_norm,0.0010370235893309634,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,ridge_source_features,prediction_sparsity,0.004540080617656476,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,160,ridge_source_features,prediction_concentration,0.0043528470120091966,186
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,source_u_only,uq_cosine_disagreement,-0.0018329571239282445,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,ridge_source_features,uq_mean_gene_variance,-0.003207705826279715,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,ridge_source_features,uq_cosine_disagreement,-0.0007187478954935262,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,ridge_source_features,uq_effect_norm_variance,0.004149675041976568,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,ridge_source_features,prediction_norm,-0.009331876004298249,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,ridge_source_features,prediction_sparsity,0.003343636421689892,243
frangieh_melanoma_coculture,frangieh_melanoma_coculture,frangieh_melanoma_ifng,systema_centroid_accuracy,full,ridge_source_features,prediction_concentration,-0.0006145550256554822,243
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,source_u_only,uq_cosine_disagreement,-0.0005726400437548944,243
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,ridge_source_features,uq_mean_gene_variance,0.005711248993942208,243
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,ridge_source_features,uq_cosine_disagreement,0.001025574638855056,243
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,ridge_source_features,uq_effect_norm_variance,-0.00162644404913504,243
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,ridge_source_features,prediction_norm,-0.0004958491619861414,243
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,ridge_source_features,prediction_sparsity,0.0018072502010606903,243
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,10,ridge_source_features,prediction_concentration,-0.006389745779033872,243
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,source_u_only,uq_cosine_disagreement,0.0028988032611753376,234
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,ridge_source_features,uq_mean_gene_variance,0.004042719895100838,234
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,ridge_source_features,uq_cosine_disagreement,0.004206317857298299,234
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,ridge_source_features,uq_effect_norm_variance,0.002968836272436553,234
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,ridge_source_features,prediction_norm,-0.00048275258423807407,234
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,ridge_source_features,prediction_sparsity,4.9504118905050423e-05,234
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,20,ridge_source_features,prediction_concentration,-0.009520062971723944,234
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,source_u_only,uq_cosine_disagreement,-0.0014014602984880116,223
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,ridge_source_features,uq_mean_gene_variance,-0.002500801178493001,223
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,ridge_source_features,uq_cosine_disagreement,0.0004006504724431275,223
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,ridge_source_features,uq_effect_norm_variance,0.0016054092427039172,223
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,ridge_source_features,prediction_norm,-0.0026526988264676714,223
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,ridge_source_features,prediction_sparsity,-0.0012688641968186213,223
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,40,ridge_source_features,prediction_concentration,-0.001689176876026149,223
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,source_u_only,uq_cosine_disagreement,0.00196296788225785,207
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,ridge_source_features,uq_mean_gene_variance,-0.006528121685639281,207
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,ridge_source_features,uq_cosine_disagreement,0.0017282535434561827,207
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,ridge_source_features,uq_effect_norm_variance,0.01629625584755295,207
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,ridge_source_features,prediction_norm,-0.008487763883141736,207
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,ridge_source_features,prediction_sparsity,-0.003519244894118929,207
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,80,ridge_source_features,prediction_concentration,-0.008871034771562345,207
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,source_u_only,uq_cosine_disagreement,-0.004894150091949113,139
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,ridge_source_features,uq_mean_gene_variance,-0.0013040988328493941,139
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,ridge_source_features,uq_cosine_disagreement,-0.009640554161933563,139
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,ridge_source_features,uq_effect_norm_variance,0.00289618427916358,139
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,ridge_source_features,prediction_norm,-0.00551688875610532,139
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,ridge_source_features,prediction_sparsity,-0.00034748682678647206,139
frangieh_melanoma_coculture,frangieh_melanoma_control,frangieh_melanoma_coculture,absolute_effect_rank_agreement,160,ridge_source_features,prediction_concentration,0.005516746525255398,139
